Name	Type	Latitude	Longitude	City	Country	
starbucks	coffee shop	55.8662815387	-4.2712569237	glasgow	united kingdom	
driftwood	bar	55.8663899027	-4.2707204819	glasgow	united kingdom	
charing cross	road	55.8667234496	-4.2709372442	glasgow	united kingdom	
subway	sandwich place	55.8661370529	-4.2704844475	glasgow	united kingdom	
uf offices newton place	office	55.8662333538	-4.2712313411		united kingdom	
m8 junction 18	road	55.8664410745	-4.2713105679	glasgow	united kingdom	
m8 junction 16	road	55.8669358675	-4.2713338417		united kingdom	
hollands hoose	home (private)	55.8673313491	-4.2747539044		united kingdom	
mr news		55.8661520609	-4.2705217602	glasgow	united kingdom	
the naked ghetto.	home (private)	55.8673313491	-4.2747539044		united kingdom	
oneills	bar	55.8661223388	-4.2696202619	glasgow	united kingdom	
the hall	bar	55.8660648098	-4.2701625824	glasgow	united kingdom	
hong kong express	chinese restaurant	55.8660785651	-4.269325	glasgow	united kingdom	
genting casinos	casino	55.8663872509	-4.2693638977	glasgow	united kingdom	
chunky chicken	fast food restaurant	55.8661208142	-4.2702419264	glasgow	united kingdom	
grosvenor casino glasgow princes	casino	55.8660648098	-4.2700338364	glasgow	united kingdom	
newton house	building	55.8662248508	-4.2703222213	glasgow	united kingdom	
club 520	hookah bar	55.866114	-4.269781	glasgow	united kingdom	
trolleyed fridays	music venue	55.8665395833	-4.2692525339	glasgow	united kingdom	
skeme sundays	music venue	55.8663180909	-4.2698312772	glasgow	united kingdom	
neo marketing	coworking space	55.866843	-4.269847	glasgow	united kingdom	
the classrooms	nightclub	55.8662574578	-4.269733429	glasgow	united kingdom	
mclays guest house	bed  breakfast	55.8666915775	-4.2683653657	glasgow	united kingdom	
the art school	nightclub	55.8661422301	-4.2680887055	glasgow	united kingdom	
the garage	nightclub	55.8664722189	-4.2685408247	glasgow	united kingdom	
steak  cherry	caf?	55.866093	-4.2683155	glasgow	united kingdom	
beresford apartment suites	residential building (apartment  condo)	55.8661865132	-4.2690729197	glasgow	united kingdom	
genting casino	casino	55.8664385352	-4.2690266941	glasgow	united kingdom	
the union	bar	55.8661009314	-4.2683815956	glasgow	united kingdom	
caspian	fast food restaurant	55.8660580343	-4.2689792938	glasgow	united kingdom	
beresford	building	55.8661183778	-4.268212	glasgow	united kingdom	
architectural salvage	antique shop	55.8667030334	-4.2685227394	glasgow	united kingdom	
simba and niks	home (private)	55.8673313491	-4.2747539044		united kingdom	
genius towers		55.86624	-4.268367		united kingdom	
johnson cleaners	laundry service	55.8663	-4.2691	lanarkshire	united kingdom	
lemonlime	nightclub	55.866073	-4.268691		united kingdom	
garnetbank primary	school	55.86645	-4.26726	glasgow	united kingdom	
richmond building	college arts building	55.8665945895	-4.267115593	glasgow	united kingdom	
keanos		55.866175	-4.267766		united kingdom	
rennie mackintosh hotel	hotel	55.8664767621	-4.265813956	glasgow	united kingdom	
victorian house hotel	hotel	55.8664741857	-4.2658281326	glasgow	united kingdom	
the willow guest house	bed  breakfast	55.86646	-4.266013		united kingdom	
alba lodge guest house glasgow	bed  breakfast	55.8667776826	-4.2666667531	glasgow	united kingdom	
hampton court guesthouse	bed  breakfast	55.8666839702	-4.2665146475	glasgow	united kingdom	
sports bar	pub	55.866621	-4.266284		united kingdom	
bourdon building (glasgow school of art)	college arts building	55.8662348303	-4.2647721825	glasgow	united kingdom	
the old school house	college residence hall	55.866558075	-4.2647166252	glasgow	united kingdom	
macintosh library	college library	55.86651	-4.264648		united kingdom	
garnethill	neighborhood	55.866388324	-4.2638491771	glasgow	united kingdom	
mackintosh building (glasgow school of art)	college arts building	55.8663143564	-4.2637118274	glasgow	united kingdom	
bourdon building	college academic building	55.8663586633	-4.2645763306		united kingdom	
library (glasgow school of art)	college library	55.8664016619	-4.2641207086	glasgow	united kingdom	
st. margaret of scotland hospice	flea market	55.866112	-4.264264		united kingdom	
st aloysius	church	55.8666547913	-4.2616975307	glasgow	united kingdom	
garnethill multicultural centre	non-profit	55.8662605286	-4.2615218163	glasgow	united kingdom	
rose street	road	55.8668233558	-4.2611932755	glasgow	united kingdom	
ogilvie centre	spiritual center	55.8663838825	-4.2617404461	glasgow	united kingdom	
city car club vehicle	rental car location	55.8664982665	-4.2614078522	glasgow	united kingdom	
baguette co		55.866326	-4.261274		united kingdom	
childline office glasgow	office	55.866476	-4.261265	glasgow	united kingdom	
travelodge	hotel	55.8663308251	-4.2602685846	glasgow	united kingdom	
hill street	home (private)	55.8678415015	-4.2600336865		united kingdom	
lims supermarket	grocery store	55.8660859897	-4.2600642206	glasgow	united kingdom	
easyhotel glasgow	hotel	55.8664019432	-4.2600345612	glasgow	united kingdom	
the party flat	home (private)	55.8678415015	-4.2600336865	glasgow	united kingdom	
commotion coffee bar	caf?	55.8661816685	-4.2600962928	glasgow	united kingdom	
glasgowlofts	home (private)	55.8678415015	-4.2600336865	glasgow	united kingdom	
travelodge room 421		55.866423	-4.260296		united kingdom	
thistle hotel	hotel	55.8659960264	-4.2594959093	glasgow	united kingdom	
jacksons bar	bar	55.8668118018	-4.2593898896		united kingdom	
banana leaf	chinese restaurant	55.8664501048	-4.2598628998	glasgow	united kingdom	
fazzi	italian restaurant	55.8661976358	-4.2593247353	glasgow	united kingdom	
azzurro	italian restaurant	55.866769	-4.259468	glasgow	united kingdom	
jacksons doghouse	wine bar	55.8667799544	-4.2595315004	glasgow	united kingdom	
breakfast  the thistle	breakfast spot	55.86612	-4.259373	glasgow	united kingdom	
cambridge street	other great outdoors	55.8663889414	-4.2599271951	glasgow city	united kingdom	
cambridge street car park	parking	55.8664741857	-4.258929491	glasgow	united kingdom	
tech star pc and laptop repair	electronics store	55.8664425008	-4.2594805208		united kingdom	
master sund hotpot 	asian restaurant	55.866477	-4.258808	glasgow	united kingdom	
coffee booth	coffee shop	55.8661667263	-4.2597136721	glasgow	united kingdom	
canton chinese restaurant	asian restaurant	55.866375	-4.259419		united kingdom	
four seasons	asian restaurant	55.8666637223	-4.2595692667		united kingdom	
good honest food  the thistle	diner	55.866457	-4.259225	glasgow	united kingdom	
macintoshs	pub	55.866836	-4.259547		united kingdom	
cqs	caf?	55.8669557988	-4.2584037781	glasgow	united kingdom	
mambo  sambos	home (private)	55.8678415015	-4.2600336865	glasgow	united kingdom	
dragon i	chinese restaurant	55.866106	-4.2568456333	glasgow	united kingdom	
the national piping centre	music venue	55.8668835572	-4.256644249	glasgow	united kingdom	
the pipers tryst hotel	restaurant	55.866725977	-4.256576123	glasgow	united kingdom	
mcconnells	pub	55.8666935963	-4.2571784203	glasgow	united kingdom	
stevenson hall	college theater	55.86649	-4.25709		united kingdom	
caf? royal	caf?	55.8663997477	-4.2570962363		united kingdom	
the matrix building	home (private)	55.8678415015	-4.2600336865	glasgow	united kingdom	
alsuhaibany crib	residential building (apartment  condo)	55.866743	-4.254315	glasgow	united kingdom	
tescobank		55.8660858072	-4.2553117082		united kingdom	
alsuhaibany crib	home (private)	55.8678415015	-4.2600336865		united kingdom	
buchanan house	office	55.8668127331	-4.2537077445	glasgow	united kingdom	
enzo	caf?	55.8668304296	-4.253967526		united kingdom	
transport scotland	government building	55.8668233591	-4.2538888616		united kingdom	
flute	jazz club	55.8666777994	-4.2540914371		united kingdom	
ananyahs crash pad	home (private)	55.8678415015	-4.2600336865	glasgow	united kingdom	
usa nails	cosmetics shop	55.8663786	-4.2523043		united kingdom	
saltire centre	college library	55.8667631542	-4.2507863045	glasgow	united kingdom	
britannia building	university	55.8662195534	-4.2515654369	glasgow	united kingdom	
william harley building glasgow caledonian university	college administrative building	55.8662228362	-4.2507400149	glasgow	united kingdom	
emotionlab		55.8665407687	-4.2510269421		united kingdom	
scottish game jam	university	55.8667855055	-4.250972762		united kingdom	
glasgow caledonian university	university	55.8669317183	-4.2505931854	glasgow	united kingdom	
george moore building gcu	college academic building	55.8668136975	-4.2502498596		united kingdom	
saltire centre base	student center	55.866923	-4.250561	glasgow	united kingdom	
cpd centre	college academic building	55.8661714682	-4.2501407111	glasgow	united kingdom	
m122a	college administrative building	55.8664	-4.2503	glasgow	united kingdom	
m202	university	55.866458	-4.250055		united kingdom	
m129	college classroom	55.8665	-4.2499	glasgow	united kingdom	
w110	college theater	55.8669013556	-4.2502976605	glasgow	united kingdom	
a412a	college classroom	55.8664	-4.25	glasgow	united kingdom	
raasay	college residence hall	55.8661319195	-4.2498783133		united kingdom	
m228	college gym	55.8663	-4.2505	glasgow	united kingdom	
m302	college classroom	55.8663421901	-4.2504104965		united kingdom	
football fives	soccer field	55.8661319195	-4.2498783133		united kingdom	
mbeki fairtrade caf?	college cafeteria	55.8666872784	-4.2501911528		united kingdom	
a005	college classroom	55.8667673743	-4.2497632242	glasgow	united kingdom	
room m408 - george moore bdg.	college classroom	55.866599	-4.250387	glasgow	united kingdom	
cpdc	college quad	55.8661308852	-4.2500660019	glasgow	united kingdom	
arc gym	gym	55.8661619229	-4.2494451977	glasgow	united kingdom	
students association building	college administrative building	55.86658	-4.24897205	glasgow	united kingdom	
govan mbeki building	college academic building	55.866857583	-4.24938296		united kingdom	
benefit house of fraser	cosmetics shop	55.8669159078	-4.2492450905		united kingdom	
glasgow caley 24hr lab	college lab	55.8664520842	-4.2486614812		united kingdom	
caf? roots	caf?	55.866486	-4.249203		united kingdom	
24 hour computer lab	college lab	55.8665734237	-4.2489157475	glasgow	united kingdom	
gcusa	student center	55.866545	-4.24858		united kingdom	
grad school centre gcu	university	55.86662	-4.248473		united kingdom	
cafe roots gcusa	caf?	55.866599	-4.248723		united kingdom	
gcusa student social space	college lab	55.86655152	-4.2488386968	glasgow	united kingdom	
eden beauty city day spa	spa  massage	55.8662033081	-4.2489089966		united kingdom	
radio caley	general entertainment	55.866479	-4.248843		united kingdom	
kennedy street	road	55.866526	-4.246323	glasgow	united kingdom	
bunny hill	scenic lookout	55.866542	-4.246313	glasgow	united kingdom	
tait components	electronics store	55.866535	-4.246349	glasgow	united kingdom	
comtec	electronics store	55.8667945862	-4.2455253601		united kingdom	
townhead shops keneddy street	office	55.866527	-4.245766	glasgow	united kingdom	
the junction bar		55.8666438	-4.2458201	glasgow	united kingdom	
hilton hotel	hotel	55.866065	-4.244629		united kingdom	
still game set		55.866139	-4.242851	glasgow	united kingdom	
tonys gaff	home (private)	55.868349788	-4.2453162547		united kingdom	
maxines hoose	home (private)	55.868349788	-4.2453162547		united kingdom	
glebe court	home (private)	55.868349788	-4.2453162547	glasgow	united kingdom	
lexus		55.866856	-4.239238		united kingdom	
glebe court	home (private)	55.868349788	-4.2453162547		united kingdom	
flat 31	home (private)	55.868349788	-4.2453162547		united kingdom	
x5m to cumbernauld		55.866179	-4.238339	glasgow	united kingdom	
powerleague	other great outdoors	55.86664	-4.237928	glasgow	united kingdom	
x3		55.866766	-4.236973	glasgow	united kingdom	
university of strathclyde finance lecture room	college classroom	55.86668	-4.236537	glasgow	united kingdom	
garnett hall	university	55.8662050312	-4.2351163662		united kingdom	
the bakers dozen	bakery	55.866164964	-4.2350979579	glasgow	united kingdom	
19	bus line	55.86626	-4.2346984148	glasgow	united kingdom	
mawbag  pawbags gaff	home (private)	55.8688562096	-4.2306016113	glasgow	united kingdom	
m8 junction 15	road	55.8667601315	-4.2340129983	glasgow	united kingdom	
celinos	italian restaurant	55.866596	-4.233241		united kingdom	
the radwells	home (private)	55.8688562096	-4.2306016113		united kingdom	
an clachan	caf?	55.866967839	-4.2800331116	glasgow	united kingdom	
glasgow movement studio	dance studio	55.8675686588	-4.2786384554		united kingdom	
euro rscg riley	office	55.867413	-4.278629	glasgow	united kingdom	
eat music residenz	residential building (apartment  condo)	55.8677444458	-4.278277874		united kingdom	
glasvegas cafe	caf?	55.8673291926	-4.2778727136		united kingdom	
holland and barrett	food  drink shop	55.8677	-4.2764	glasgow	united kingdom	
nexus wealth management	office	55.867759	-4.276593	glasgow	united kingdom	
kumon	office	55.8674736023	-4.2754650116	glasgow	united kingdom	
abbey business centre	coworking space	55.8670039597	-4.2743468285	glasgow	united kingdom	
bus stop 60902619	bus line	55.8669783917	-4.2749555036	glasgow	united kingdom	
shah noor ottoman coffeehouse	coffee shop	55.8671989441	-4.2742052078	glasgow	united kingdom	
spf	conference room	55.8675384521	-4.2735447884	glasgow	united kingdom	
the royal thai embassy	building	55.8671379089	-4.2729144096		united kingdom	
no 1 chocolate factory glasgow	caf?	55.8676430763	-4.2716716081		united kingdom	
don constanza	italian restaurant	55.8677465001	-4.2724389539	glasgow	united kingdom	
clare francis	spa  massage	55.867842	-4.272116		united kingdom	
pleasure gardens	garden	55.8672650801	-4.2722606164		united kingdom	
woodside crescent dental practice	dentists office	55.8670083782	-4.2719728941	glasgow	united kingdom	
woodside crescent	road	55.867216	-4.272656		united kingdom	
footprints	sporting goods shop	55.867831	-4.272079		united kingdom	
carhoots hq	tech startup	55.8672327236	-4.2719435692	glasgow	united kingdom	
as electronics	electronics store	55.867824	-4.271024		united kingdom	
cteative art	tattoo parlor	55.867235	-4.270993		united kingdom	
iron chefs grill  bento	new american restaurant	55.8678627014	-4.2712273598	glasgow	united kingdom	
charing cross guest house	bed  breakfast	55.867016	-4.2698192596	glasgow	united kingdom	
pitlochry	city	55.8671	-4.2696		united kingdom	
j.d kelly building	college arts building	55.8671290811	-4.2668088368		united kingdom	
margaret macdonald house	residential building (apartment  condo)	55.8676347669	-4.2650898848		united kingdom	
spirited wines	vineyard	55.8674000315	-4.2648604388	glasgow	united kingdom	
alice and henriks	home (private)	55.8678415015	-4.2600336865		united kingdom	
matt  moiras	home (private)	55.8678415015	-4.2600336865		united kingdom	
37 garnethill street		55.8674612	-4.2656014		united kingdom	
fireworks studio	design studio	55.8671364021	-4.2627596855	glasgow	united kingdom	
garnethill laundrette	laundry service	55.867329	-4.26264	glasgow	united kingdom	
city inn	hotel	55.8671736717	-4.26253438	glasgow	united kingdom	
garnethill chinese garden	garden	55.867135	-4.261579		united kingdom	
lomond mews apartments	residential building (apartment  condo)	55.8676359835	-4.2618038262		united kingdom	
garnethill synagogue	synagogue	55.8674775879	-4.2615987077	glasgow	united kingdom	
waltons	residential building (apartment  condo)	55.867187569	-4.2618619636	glasgow	united kingdom	
home	home (private)	55.8678415015	-4.2600336865	glasgow	united kingdom	
khbr		55.86751374	-4.26156522	glasgow	united kingdom	
steff and stoos	home (private)	55.8678415015	-4.2600336865	glasgow	united kingdom	
university of glasgow library room 4a	library	55.8676249608	-4.2600788787	glasgow	united kingdom	
blythwoods square spa	spa  massage	55.8675762748	-4.259966728		united kingdom	
sanketas lovely little home x	home (private)	55.8678415015	-4.2600336865	glasgow	united kingdom	
